full_name,primary_channel,primary_match_reason,primary_confidence,all_channels,channel_count
fdp_prd_std_internal.std_internal_sapanzecc.document_type_definition___opt_vim_t100,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.document_type_texts__opt_vim_t100t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.document_type_texts__opt_vim_t100t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.document_type_texts__t003t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.document_type_texts__t003t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.document_types__t003,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.document_types__t003_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.domains__dd01l,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.domains__dd01l_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.e_mail_addresses_business_address_services__adr6,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.e_mail_addresses_business_address_services__adr6_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.ehs_component_category__tcg76,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.ehs_component_category__tcg76_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.ehs_data_origin__tcg56,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.ehs_data_origin__tcg56_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.ehs_exception_values_of_a_component__tcg78,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.ehs_exception_values_of_a_component__tcg78_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.exchange_rate_types_for_currency_translation__tcurv,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.exchange_rate_types_for_currency_translation__tcurv_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.floats_for_scheduling__t436a,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.floats_for_scheduling__t436a_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_key_fields__dd05s,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_key_fields__dd05s_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_no_description__t604t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_no_description__t604t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_number__t604,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_commodity_code_import_code_number__t604_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_customs_offices_descriptions__t615t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_customs_offices_descriptions__t615t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_material_pricing_groups_in_export__tvfm,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.foreign_trade_material_pricing_groups_in_export__tvfm_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.function_code_profile_per_step__lfcpr,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.function_code_profile_per_step__lfcpr_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.function_table_for_follow_up_functions__tq85,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.function_table_for_follow_up_functions__tq85_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.functional_areas__tfkb,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.functional_areas__tfkb_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_chart_of_accounts_description__skat_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_company_code__skb1,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_account_master_company_code__skb1_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts__t030,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts__t030_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts_master__ska1,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.gl_accounts_master__ska1_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calc_schema_vendor_desc__tmkkt_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calculation_schema_vendor__tmkk,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.group_for_calculation_schema_vendor__tmkk_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.handling_unit_join,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.iban__tiban,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.iban__tiban_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.import_processing_control_code__t604f,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.import_processing_control_code__t604f_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.independent_requirements_for_material__pbim,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.index_for_stock_transport_orders_for_material__ekub,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industries_for_materials__t137,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industries_for_materials__t137_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_customer_master__tbrc,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_customer_master__tbrc_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_text_customer_master__tbrct,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_code_text_customer_master__tbrct_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_descriptions__t137t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_descriptions__t137t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.industry_names__t016t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inspection_catalog_selected_sets__qpam,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inspection_catalog_selected_sets__qpam_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inspection_lot_record__qals,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inspection_plan_characteristics__plmk,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inspection_plan_characteristics__plmk_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inspection_type_material_parameters__qmat,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inspection_type_material_parameters__qmat_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.international_article_number_ean__categories__tntp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.international_article_number_ean__categories__tntp_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.international_article_numbers_eans_for_material__mean,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.international_article_numbers_eans_for_material__mean_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_crossplant__mch1_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_customer_stock_total__mssa,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_stock__mchb,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_batch_vendor_stock_total__mssl,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_customer_stock__msku,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_header__mkpf,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_header__mkpf_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_document_segment__mseg_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_storage_location__mard_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_material_valuation__mbew_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_sales_order_stock__mska,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_salesorder_stock_valuation__ebew,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.inventory_vendor_stock__mslb,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.iso_codes_for_units_of_measurement__t006i,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.iso_codes_for_units_of_measurement__t006i_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.laboratory_office_for_material__t024l,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.laboratory_office_for_material__t024l_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.language_dependent_texts_for_object_type__t370k_t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.language_dependent_texts_for_object_type__t370k_t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.language_key_texts__t002t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.language_key_texts__t002t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.language_keys_component_bc_i18__t002,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.language_keys_component_bc_i18__t002_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.link_internal_number_and_object__inob,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.link_internal_number_and_object__inob_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.location__t499s,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.location__t499s_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_header__vekp_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.logistics_handling_unit_item__vepo_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.logistics_hu_status__husstat,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.lower_level_sets_in_sets__setnode,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.lower_level_sets_in_sets__setnode_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.main_asset_number__anlh,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.maintenance_planner_groups__t024i,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.maintenance_planner_groups__t024i_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.mapping_table_material_number_guid_raw16__ndbsmatg16,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.mapping_table_material_number_guid_raw16__ndbsmatg16_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_authorization_groups_in_quality_management__tq01b,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_authorization_groups_in_quality_management__tq01b_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_conditiontype__a004,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_conditiontype__a004_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_consumption__mver,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_consumption__mver_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_determtype__kotp001,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_determtype__kotp001_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_freight_groups__tmfg,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_freight_groups__tmfg_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_group_descriptions__t023t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_group_descriptions__t023t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_group_packaging_materials__tvegr,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_group_packaging_materials__tvegr_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_groups__t023,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_groups__t023_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_prd_std_internal.std_internal_sapanzecc.material_master_status__msta,C,high_density_source:sapanzecc_99pct,HIGH,C,1
