src_full_name,tgt_full_name,edge_count,hop,direction
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_plant,fdp_dev_srv_internal.srv_internal_sapanzecc.block_qi_stock,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_plant,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_product_hierarchy,fdp_dev_srv_internal.srv_internal_sapanzecc.availability_report,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_product_hierarchy,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_profit_ctr,fdp_dev_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_reason_for_movement,fdp_dev_srv_internal.srv_internal_sapanzecc.block_qi_stock,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_reason_for_movement,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_storage_damage,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_rejection_reasons_for_sales_documents_text,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_sales_org_item_group_ph7,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_sales_org_material,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_sales_org_promotional_group,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_base_commodity_pricing,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_valuation_area,fdp_dev_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.dim_valuation_class,fdp_dev_srv_internal.srv_internal_inventory.au_inventory_fin_rpt_mb5l,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_distribution_channel,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_distribution_channel_texts,fdp_dev_srv_internal.srv_internal_sapanzecc.availability_report,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_distribution_channel_texts,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_distribution_channel_texts,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_material_doc_seg_au,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_storage_damage,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_sales_document_item,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_sales_document_item,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_sales_document_schedule_line,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_delivered_full_diff,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_sales_document_schedule_line,fdp_dev_srv_internal.srv_internal_sapanzecc.rpt_foodservice_order,2,2,down
fdp_dev_srv_internal.srv_internal_sapanzecc.fact_zcost_component,fdp_dev_srv_internal.srv_internal_sapanzecc.cogs_zcost_component,2,2,down
fdp_dev_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales,fdp_dev_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales_fonterra,1,2,down
fdp_dev_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales,fdp_dev_srv_restricted.srv_restricted_finance.fact_oceania_cogs_daily_sales_mainland,3,2,down
fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_corporate_expense_invoice,fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice,5,4,down
fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_vendor_transaction,fdp_dev_srv_restricted.srv_restricted_source_to_pay.fact_supplier_invoice,5,4,down
fdp_dev_std_internal.sea_ai_poc.benchmark_indonesia_may2026,fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_may2026,1,5,down
fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_may2026,fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_may2026,4,5,down
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_may2026,fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_indonesia_may2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_may2026,fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_may2026,1,5,down
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_oct2025_propensity,fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_indonesia_oct2025_propensity,5,5,down
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_philippines_feb2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_may2026,fdp_dev_std_internal.sea_ai_poc.all_customer_prediction_philippines_may2026,5,5,down
fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_may2026,fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_may2026,4,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_may2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_indonesia_gainback_may2026,1,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_may2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_indonesia_newranging_may2026,1,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_oct2025,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_gainback_oct2025_v11,4,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_feb2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_feb2026_v1,1,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_feb2026_v2,1,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_feb2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_feb2026_v1,1,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_feb2026_v2,1,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_may2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_gainback_may2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_may2026,fdp_dev_std_internal.sea_ai_poc.oppotunity_list_philippines_newranging_may2026,2,5,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.benchmark_indonesia_may2026,1,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_feb2026,1,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_may2026,4,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_may2026,1,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_oct2025_mar2026_propensity,2,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_oct2025_propensity,5,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_feb2026,3,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_may2026,4,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_may2026,1,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.final_prediction_indonesia_oct2025,1,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_feb2026,2,4,down
fdp_dev_std_internal.sea_ai_poc.md_customer,fdp_dev_std_internal.sea_ai_poc.final_prediction_philippines_may2026,4,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_may2026,fdp_dev_std_internal.sea_ai_poc.benchmark_indonesia_may2026,1,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_may2026,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_may2026,1,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_oct2025_mar2026_propensity,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_oct2025_mar2026_propensity,2,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_indonesia_oct2025_propensity,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_indonesia_oct2025_propensity,4,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_feb2026,1,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_feb2026,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_feb2026,3,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_may2026,fdp_dev_std_internal.sea_ai_poc.benchmark_philippines_may2026,4,4,down
fdp_dev_std_internal.sea_ai_poc.sales_data_philippines_may2026,fdp_dev_std_internal.sea_ai_poc.customer_pb_1y_philippines_may2026,4,4,down
fdp_dev_std_internal.std_internal_anzsap.master_data_material_unit_of_measure,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,5,1,up
fdp_dev_std_internal.std_internal_anzsap.master_data_material_unit_of_measure,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,1,1,up
fdp_dev_std_internal.std_internal_anzsap.master_data_material_unit_of_measure_hist,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,38,1,up
fdp_dev_std_internal.std_internal_anzsap.master_data_material_unit_of_measure_hist,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,28,1,up
fdp_dev_std_internal.std_internal_anzsap.master_data_material_unit_of_measure_hist,fdp_dev_std_internal.std_internal_anzsap.master_data_material_unit_of_measure,205,2,up
fdp_dev_std_internal.std_internal_apac_vietnam.np_chnl_2_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_chnl_2,1,1,down
fdp_dev_std_internal.std_internal_apac_vietnam.np_chnl_2_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_chnl_2,1,1,up
fdp_dev_std_internal.std_internal_apac_vietnam.np_cr02_dailycall_stkrate,fdp_dev_std_internal.std_internal_apac_vietnam.np_cr02_dailycall_stkrate_bkp,1,1,down
fdp_dev_std_internal.std_internal_apac_vietnam.np_cr02_dailycall_stkrate,fdp_dev_std_internal.std_internal_apac_vietnam.np_cr02_dailycall_stkrate_bkp,1,1,up
fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_info_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_info,2,1,down
fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_info_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_info,2,1,up
fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_perf_by_product_hier_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_perf_by_product_hier,1,1,down
fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_perf_by_product_hier_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_customer_perf_by_product_hier,1,1,up
fdp_dev_std_internal.std_internal_apac_vietnam.np_route_info_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_route_info,1,1,down
fdp_dev_std_internal.std_internal_apac_vietnam.np_route_info_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_route_info,1,1,up
fdp_dev_std_internal.std_internal_apac_vietnam.np_route_perf_analysis_header_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_route_perf_analysis_header,1,1,down
fdp_dev_std_internal.std_internal_apac_vietnam.np_route_perf_analysis_header_hist,fdp_dev_std_internal.std_internal_apac_vietnam.np_route_perf_analysis_header,1,1,up
fdp_dev_std_internal.std_internal_auplanning.apo_aptcat,fdp_dev_std_internal.std_internal_sapanzecc.mld_snp_supply_plan_adhoc,3,1,up
fdp_dev_std_internal.std_internal_auplanning.apo_planner,fdp_dev_std_internal.std_internal_sapanzecc.mld_snp_supply_plan_adhoc,3,1,up
fdp_dev_std_internal.std_internal_auplanning.calendar_lookup,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,43,1,up
fdp_dev_std_internal.std_internal_auplanning.calendar_lookup,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,29,1,up
fdp_dev_std_internal.std_internal_cfin.md_dim_date,fdp_dev_itg_internal.itg_internal_sapanzbw.vw_dim_date_fbnz,1,1,up
fdp_dev_std_internal.std_internal_cfin.md_dim_date_hist,fdp_dev_std_internal.std_internal_cfin.md_dim_date,73,2,up
fdp_dev_std_internal.std_internal_corpsap.delivery_header,fdp_dev_itg_internal.itg_internal_supply.shipping_unit,2,3,up
fdp_dev_std_internal.std_internal_corpsap.general_material_master,fdp_dev_std_internal.std_internal_sapcorpecc.general_material_master__mara,105,4,up
fdp_dev_std_internal.std_internal_corpsap.general_material_master_hist,fdp_dev_std_internal.std_internal_corpsap.general_material_master,999,5,up
fdp_dev_std_internal.std_internal_corpsap.material_description,fdp_dev_itg_internal.itg_internal_supply.shipping_unit,11,3,up
fdp_dev_std_internal.std_internal_corpsap.material_description_hist,fdp_dev_std_internal.std_internal_corpsap.material_description,262,4,up
fdp_dev_std_internal.std_internal_corpsap.sales_order_header,fdp_dev_itg_internal.itg_internal_korora.sales_order_detail_logistics,2,2,up
fdp_dev_std_internal.std_internal_corpsap.sales_order_header_30042026,fdp_dev_itg_internal.itg_internal_korora.sales_order_detail_logistics,5,2,up
fdp_dev_std_internal.std_internal_fsa.fbnz_products,fdp_dev_srv_internal.srv_internal_fsa.fbnz_products,2,1,down
fdp_dev_std_internal.std_internal_fsa.fbnz_products_hist,fdp_dev_std_internal.std_internal_fsa.fbnz_products,3,1,down
fdp_dev_std_internal.std_internal_fsa.fbnz_products_hist,fdp_dev_std_internal.std_internal_fsa.fbnz_products,3,1,up
fdp_dev_std_internal.std_internal_jde.account_ledger,fdp_dev_srv_internal.srv_internal_jde.fact_account_ledger,2,1,down
fdp_dev_std_internal.std_internal_jde.account_master,fdp_dev_srv_internal.srv_internal_jde.dim_account_master,2,1,down
fdp_dev_std_internal.std_internal_jde.account_master_hist,fdp_dev_std_internal.std_internal_jde.account_master,3,1,down
fdp_dev_std_internal.std_internal_jde.account_master_hist,fdp_dev_std_internal.std_internal_jde.account_master,3,1,up
fdp_dev_std_internal.std_internal_jde.accounts_payable_matching_document__f0413_hist,fdp_dev_std_internal.std_internal_jde.accounts_payable_matching_document__f0413,1,1,down
fdp_dev_std_internal.std_internal_jde.accounts_payable_matching_document__f0413_hist,fdp_dev_std_internal.std_internal_jde.accounts_payable_matching_document__f0413,1,1,up
fdp_dev_std_internal.std_internal_jde.address_book_master,fdp_dev_srv_internal.srv_internal_jde.dim_address_book_master,10,1,down
fdp_dev_std_internal.std_internal_jde.address_book_master,fdp_dev_std_internal.std_internal_ame_data_warehouse.vw_po_status_report_detailed,1,1,down
fdp_dev_std_internal.std_internal_jde.address_book_master,fdp_dev_std_internal.std_internal_source_to_pay.vw_address_book_master__f0101,1,1,down
fdp_dev_std_internal.std_internal_jde.address_book_master_hist,fdp_dev_std_internal.std_internal_jde.address_book_master,13,1,down
fdp_dev_std_internal.std_internal_jde.address_book_master_hist,fdp_dev_std_internal.std_internal_jde.address_book_master,13,1,up
fdp_dev_std_internal.std_internal_jde.address_book_phone_numbers__f0115_hist,fdp_dev_std_internal.std_internal_jde.address_book_phone_numbers__f0115,1,1,down
fdp_dev_std_internal.std_internal_jde.address_book_phone_numbers__f0115_hist,fdp_dev_std_internal.std_internal_jde.address_book_phone_numbers__f0115,1,1,up
fdp_dev_std_internal.std_internal_jde.address_by_date,fdp_dev_std_internal.std_internal_source_to_pay.vw_address_by_date__f0116,1,1,down
fdp_dev_std_internal.std_internal_jde.address_by_date_hist,fdp_dev_std_internal.std_internal_jde.address_by_date,2,1,down
fdp_dev_std_internal.std_internal_jde.address_by_date_hist,fdp_dev_std_internal.std_internal_jde.address_by_date,2,1,up
fdp_dev_std_internal.std_internal_jde.address_organisation_structure_master,fdp_dev_srv_internal.srv_internal_jde.dim_address_organisation_structure_master,2,1,down
fdp_dev_std_internal.std_internal_jde.address_organisation_structure_master_hist,fdp_dev_std_internal.std_internal_jde.address_organisation_structure_master,3,1,down
fdp_dev_std_internal.std_internal_jde.address_organisation_structure_master_hist,fdp_dev_std_internal.std_internal_jde.address_organisation_structure_master,3,1,up
fdp_dev_std_internal.std_internal_jde.address_organization_structure_master_hist,fdp_dev_std_internal.std_internal_jde.address_organization_structure_master,1,1,down
fdp_dev_std_internal.std_internal_jde.address_organization_structure_master_hist,fdp_dev_std_internal.std_internal_jde.address_organization_structure_master,1,1,up
fdp_dev_std_internal.std_internal_jde.ariba_bods_supplier__f01151_hist,fdp_dev_std_internal.std_internal_jde.ariba_bods_supplier__f01151,2,1,down
fdp_dev_std_internal.std_internal_jde.ariba_bods_supplier__f01151_hist,fdp_dev_std_internal.std_internal_jde.ariba_bods_supplier__f01151,2,1,up
